Date,P(Low),P(Med),P(High)
2023-08-15,0.00000111,0.99999148,0.00000741
2023-08-16,0.00000004,0.99999930,0.00000066
2023-08-17,0.00000001,0.99999971,0.00000028
2023-08-18,0.00000002,0.99999913,0.00000085
2023-08-21,0.00000003,0.99999886,0.00000111
2023-08-22,0.00000009,0.99999738,0.00000253
2023-08-23,0.00000015,0.99999603,0.00000382
2023-08-24,0.00000009,0.99999679,0.00000312
2023-08-25,0.00000010,0.99999596,0.00000394
2023-08-28,0.00000019,0.99999354,0.00000627
2023-08-29,0.00000021,0.99999207,0.00000772
2023-08-30,0.00000013,0.99999438,0.00000549
2023-08-31,0.00000011,0.99999469,0.00000520
2023-09-01,0.00000025,0.99998682,0.00001292
2023-09-04,0.00000039,0.99996138,0.00003823
2023-09-05,0.00000060,0.99986192,0.00013749
2023-09-06,0.00000089,0.99954120,0.00045791
2023-09-07,0.00001274,0.99811566,0.00187160
2023-09-08,0.00033495,0.98851337,0.01115168
2023-09-11,0.00312370,0.96664961,0.03022669
2023-09-12,0.01979168,0.91694234,0.06326599
2023-09-13,0.07792148,0.81407158,0.10800694
2023-09-14,0.17916376,0.67413621,0.14670003
2023-09-15,0.31015912,0.51531870,0.17452218
2023-09-18,0.43864805,0.37549247,0.18585948
2023-09-19,0.47573793,0.34001487,0.18424720
2023-09-20,0.48585057,0.33616176,0.17798767
2023-09-21,0.48834277,0.35736294,0.15429429
2023-09-22,0.47174544,0.48766838,0.04058618
2023-09-25,0.47718062,0.50468647,0.01813291
2023-09-26,0.49953229,0.49141461,0.00905309
2023-09-27,0.57255160,0.42372659,0.00372181
2023-09-28,0.75624818,0.24272459,0.00102722
2023-09-29,0.87768599,0.12203868,0.00027533
2023-10-02,0.91616595,0.08377184,0.00006220
2023-10-03,0.93641816,0.06356547,0.00001636
2023-10-04,0.95987934,0.04011294,0.00000772
2023-10-05,0.98411051,0.01588643,0.00000306
2023-10-06,0.99650183,0.00349656,0.00000161
2023-10-09,0.99889726,0.00110246,0.00000028
2023-10-10,0.99939608,0.00060381,0.00000012
2023-10-11,0.99976639,0.00023354,0.00000007
2023-10-12,0.99990935,0.00009062,0.00000002
2023-10-13,0.99997821,0.00002174,0.00000004
2023-10-16,0.99999239,0.00000759,0.00000002
2023-10-17,0.99999770,0.00000228,0.00000002
2023-10-18,0.99999861,0.00000138,0.00000002
2023-10-19,0.99999911,0.00000088,0.00000001
2023-10-20,0.99999924,0.00000075,0.00000001
2023-10-23,0.99999949,0.00000050,0.00000002
2023-10-24,0.99999954,0.00000044,0.00000002
2023-10-25,0.99999969,0.00000029,0.00000002
2023-10-26,0.99999958,0.00000041,0.00000002
2023-10-27,0.99999969,0.00000028,0.00000002
2023-10-30,0.99999968,0.00000029,0.00000002
2023-10-31,0.99999974,0.00000024,0.00000003
2023-11-01,0.99999969,0.00000029,0.00000002
2023-11-02,0.99999968,0.00000030,0.00000002
2023-11-03,0.99999958,0.00000040,0.00000001
2023-11-06,0.99999934,0.00000065,0.00000001
2023-11-07,0.99999936,0.00000063,0.00000001
2023-11-08,0.99999936,0.00000064,0.00000000
2023-11-09,0.99999955,0.00000044,0.00000000
2023-11-10,0.99999951,0.00000049,0.00000000
2023-11-13,0.99999953,0.00000047,0.00000000
2023-11-14,0.99999965,0.00000035,0.00000000
2023-11-15,0.99999946,0.00000054,0.00000000
2023-11-16,0.99999932,0.00000068,0.00000000
2023-11-17,0.99999952,0.00000048,0.00000000
2023-11-20,0.99999897,0.00000103,0.00000000
2023-11-21,0.99999967,0.00000033,0.00000000
2023-11-22,0.99999970,0.00000030,0.00000000
2023-11-23,0.99999976,0.00000024,0.00000000
2023-11-24,0.99999981,0.00000019,0.00000000
2023-11-27,0.99999982,0.00000018,0.00000000
2023-11-28,0.99999983,0.00000016,0.00000000
2023-11-29,0.99999984,0.00000015,0.00000000
2023-11-30,0.99999975,0.00000024,0.00000000
2023-12-01,0.99999977,0.00000022,0.00000000
2023-12-04,0.99999965,0.00000035,0.00000000
2023-12-05,0.99999954,0.00000045,0.00000000
2023-12-06,0.99999973,0.00000026,0.00000000
2023-12-07,0.99999968,0.00000032,0.00000000
2023-12-08,0.99999974,0.00000025,0.00000000
2023-12-11,0.99999976,0.00000024,0.00000000
2023-12-12,0.99999972,0.00000028,0.00000000
2023-12-13,0.99999956,0.00000044,0.00000000
2023-12-14,0.99999646,0.00000354,0.00000000
2023-12-15,0.99994999,0.00005001,0.00000000
2023-12-18,0.99993439,0.00006561,0.00000000
2023-12-19,0.99994910,0.00005090,0.00000000
2023-12-20,0.99996515,0.00003485,0.00000000
2023-12-21,0.99997816,0.00002184,0.00000000
2023-12-22,0.99998237,0.00001763,0.00000000
2023-12-25,0.99998648,0.00001352,0.00000000
2023-12-26,0.99998960,0.00001040,0.00000000
2023-12-27,0.99999141,0.00000858,0.00000000
2023-12-28,0.99999476,0.00000524,0.00000000
2023-12-29,0.99999563,0.00000437,0.00000000
2024-01-01,0.99999578,0.00000422,0.00000000
2024-01-02,0.99999558,0.00000441,0.00000000
2024-01-03,0.99999470,0.00000530,0.00000000
2024-01-04,0.99999770,0.00000230,0.00000000
2024-01-05,0.99999880,0.00000120,0.00000000
2024-01-08,0.99999920,0.00000080,0.00000000
2024-01-09,0.99999957,0.00000043,0.00000000
2024-01-10,0.99999953,0.00000047,0.00000000
2024-01-11,0.99999952,0.00000048,0.00000000
2024-01-12,0.99999970,0.00000029,0.00000000
2024-01-15,0.99999966,0.00000033,0.00000000
2024-01-16,0.99999840,0.00000160,0.00000000
2024-01-17,0.99995244,0.00004756,0.00000000
2024-01-18,0.99993647,0.00006353,0.00000000
2024-01-19,0.99995536,0.00004464,0.00000000
2024-01-22,0.99996689,0.00003311,0.00000000
2024-01-23,0.99997523,0.00002477,0.00000000
2024-01-24,0.99999256,0.00000744,0.00000000
2024-01-25,0.99999675,0.00000325,0.00000000
2024-01-26,0.99999737,0.00000263,0.00000000
2024-01-29,0.99999844,0.00000156,0.00000000
2024-01-30,0.99999847,0.00000153,0.00000000
2024-01-31,0.99999769,0.00000231,0.00000000
2024-02-01,0.99999745,0.00000255,0.00000000
2024-02-02,0.99999724,0.00000276,0.00000000
2024-02-05,0.99999139,0.00000861,0.00000000
2024-02-06,0.99997871,0.00002129,0.00000000
2024-02-07,0.99999565,0.00000435,0.00000000
2024-02-08,0.99999802,0.00000198,0.00000000
2024-02-09,0.99999906,0.00000094,0.00000000
2024-02-12,0.99999885,0.00000115,0.00000000
2024-02-13,0.99999736,0.00000264,0.00000000
2024-02-14,0.99998969,0.00001031,0.00000000
2024-02-15,0.99998992,0.00001008,0.00000000
2024-02-16,0.99999507,0.00000493,0.00000000
2024-02-19,0.99999632,0.00000368,0.00000000
2024-02-20,0.99999678,0.00000322,0.00000000
2024-02-21,0.99999738,0.00000262,0.00000000
2024-02-22,0.99999881,0.00000119,0.00000000
2024-02-23,0.99999922,0.00000078,0.00000000
2024-02-26,0.99999930,0.00000070,0.00000000
2024-02-27,0.99999924,0.00000076,0.00000000
2024-02-28,0.99999846,0.00000154,0.00000000
2024-02-29,0.99999933,0.00000067,0.00000000
2024-03-01,0.99999899,0.00000101,0.00000000
2024-03-04,0.99999957,0.00000043,0.00000000
2024-03-05,0.99999925,0.00000075,0.00000000
2024-03-06,0.99999782,0.00000218,0.00000000
2024-03-07,0.99999968,0.00000032,0.00000000
2024-03-08,0.99999964,0.00000036,0.00000000
2024-03-11,0.99999979,0.00000021,0.00000000
2024-03-12,0.99999979,0.00000021,0.00000000
2024-03-13,0.99999962,0.00000038,0.00000000
2024-03-14,0.99999985,0.00000015,0.00000000
2024-03-15,0.99999982,0.00000018,0.00000000
2024-03-18,0.99999986,0.00000014,0.00000000
2024-03-19,0.99999985,0.00000015,0.00000000
2024-03-20,0.99999980,0.00000020,0.00000000
2024-03-21,0.99999987,0.00000013,0.00000000
2024-03-22,0.99999987,0.00000013,0.00000000
2024-03-25,0.99999991,0.00000009,0.00000000
2024-03-26,0.99999990,0.00000010,0.00000000
2024-03-27,0.99999990,0.00000010,0.00000000
2024-03-28,0.99999983,0.00000017,0.00000000
2024-03-29,0.99999978,0.00000022,0.00000000
2024-04-01,0.99999972,0.00000028,0.00000000
2024-04-02,0.99999982,0.00000018,0.00000000
2024-04-03,0.99999982,0.00000018,0.00000000
2024-04-04,0.99999975,0.00000025,0.00000000
2024-04-05,0.99999985,0.00000015,0.00000000
2024-04-08,0.99999986,0.00000014,0.00000000
2024-04-09,0.99999989,0.00000011,0.00000000
2024-04-10,0.99999989,0.00000011,0.00000000
2024-04-11,0.99999981,0.00000019,0.00000000
2024-04-12,0.99999986,0.00000014,0.00000000
2024-04-15,0.99999987,0.00000013,0.00000000
2024-04-16,0.99999983,0.00000017,0.00000000
2024-04-17,0.99999985,0.00000015,0.00000000
2024-04-18,0.99999975,0.00000025,0.00000000
2024-04-19,0.99999985,0.00000015,0.00000000
2024-04-22,0.99999986,0.00000014,0.00000000
2024-04-23,0.99999991,0.00000009,0.00000000
2024-04-24,0.99999989,0.00000011,0.00000000
2024-04-25,0.99999986,0.00000014,0.00000000
2024-04-26,0.99999989,0.00000011,0.00000000
2024-04-29,0.99999988,0.00000012,0.00000000
2024-04-30,0.99999946,0.00000054,0.00000000
2024-05-01,0.99999729,0.00000271,0.00000000
2024-05-02,0.99999714,0.00000286,0.00000000
2024-05-03,0.99997959,0.00002041,0.00000000
2024-05-06,0.99989861,0.00010139,0.00000000
2024-05-07,0.99994483,0.00005517,0.00000000
2024-05-08,0.99996391,0.00003609,0.00000000
2024-05-09,0.99998379,0.00001621,0.00000000
2024-05-10,0.99998302,0.00001698,0.00000000
2024-05-13,0.99998630,0.00001370,0.00000000
2024-05-14,0.99999689,0.00000311,0.00000000
2024-05-15,0.99999786,0.00000214,0.00000000
2024-05-16,0.99999680,0.00000320,0.00000000
2024-05-17,0.99999712,0.00000288,0.00000000
2024-05-20,0.99999664,0.00000336,0.00000000
2024-05-21,0.99999869,0.00000131,0.00000000
2024-05-22,0.99999884,0.00000116,0.00000000
2024-05-23,0.99999920,0.00000080,0.00000000
2024-05-24,0.99999523,0.00000477,0.00000000
2024-05-27,0.99999413,0.00000587,0.00000000
2024-05-28,0.99999443,0.00000557,0.00000000
2024-05-29,0.99999719,0.00000281,0.00000000
2024-05-30,0.99999517,0.00000483,0.00000000
2024-05-31,0.99999698,0.00000302,0.00000000
2024-06-03,0.99999829,0.00000171,0.00000000
2024-06-04,0.99999880,0.00000120,0.00000000
2024-06-05,0.99999902,0.00000098,0.00000000
2024-06-06,0.99999761,0.00000239,0.00000000
2024-06-07,0.99999783,0.00000217,0.00000000
2024-06-10,0.99999348,0.00000652,0.00000000
2024-06-11,0.99999480,0.00000520,0.00000000
2024-06-12,0.99999347,0.00000653,0.00000000
2024-06-13,0.99999472,0.00000528,0.00000000
2024-06-14,0.99999741,0.00000259,0.00000000
2024-06-17,0.99999850,0.00000150,0.00000000
2024-06-18,0.99999878,0.00000122,0.00000000
2024-06-19,0.99999908,0.00000092,0.00000000
2024-06-20,0.99999928,0.00000072,0.00000000
2024-06-21,0.99999926,0.00000074,0.00000000
2024-06-24,0.99999917,0.00000083,0.00000000
2024-06-25,0.99999933,0.00000067,0.00000000
2024-06-26,0.99999937,0.00000063,0.00000000
2024-06-27,0.99999943,0.00000057,0.00000000
2024-06-28,0.99999863,0.00000137,0.00000000
2024-07-01,0.99999731,0.00000269,0.00000000
2024-07-02,0.99999841,0.00000159,0.00000000
2024-07-03,0.99999881,0.00000119,0.00000000
2024-07-04,0.99999842,0.00000158,0.00000000
2024-07-05,0.99999785,0.00000215,0.00000000
2024-07-08,0.99999809,0.00000191,0.00000000
2024-07-09,0.99999865,0.00000134,0.00000000
2024-07-10,0.99999901,0.00000099,0.00000000
2024-07-11,0.99999916,0.00000084,0.00000000
2024-07-12,0.99999925,0.00000075,0.00000000
2024-07-15,0.99999945,0.00000055,0.00000000
2024-07-16,0.99999936,0.00000064,0.00000000
2024-07-17,0.99999919,0.00000081,0.00000000
2024-07-18,0.99999928,0.00000072,0.00000000
2024-07-19,0.99999925,0.00000075,0.00000000
2024-07-22,0.99999835,0.00000165,0.00000000
2024-07-23,0.99999862,0.00000138,0.00000000
2024-07-24,0.99999847,0.00000153,0.00000000
2024-07-25,0.99999894,0.00000106,0.00000000
2024-07-26,0.99999889,0.00000111,0.00000000
2024-07-29,0.99999916,0.00000084,0.00000000
2024-07-30,0.99999941,0.00000059,0.00000000
2024-07-31,0.99999939,0.00000061,0.00000000
2024-08-01,0.99999829,0.00000171,0.00000000
2024-08-02,0.99999860,0.00000140,0.00000000
2024-08-05,0.99999798,0.00000202,0.00000000
2024-08-06,0.99999733,0.00000267,0.00000000
2024-08-07,0.99999882,0.00000118,0.00000000
2024-08-08,0.99999922,0.00000078,0.00000000
2024-08-09,0.99999929,0.00000071,0.00000000
2024-08-12,0.99999933,0.00000067,0.00000000
2024-08-13,0.99999919,0.00000081,0.00000000
2024-08-14,0.99999948,0.00000052,0.00000000
2024-08-15,0.99999963,0.00000037,0.00000000
2024-08-16,0.99999974,0.00000026,0.00000000
2024-08-19,0.99999970,0.00000030,0.00000000
2024-08-20,0.99999973,0.00000027,0.00000000
2024-08-21,0.99999977,0.00000023,0.00000000
2024-08-22,0.99999984,0.00000016,0.00000000
2024-08-23,0.99999973,0.00000027,0.00000000
2024-08-26,0.99999965,0.00000035,0.00000000
2024-08-27,0.99999968,0.00000032,0.00000000
2024-08-28,0.99999976,0.00000024,0.00000000
2024-08-29,0.99999975,0.00000025,0.00000000
2024-08-30,0.99999960,0.00000040,0.00000000
2024-09-02,0.99999957,0.00000043,0.00000000
2024-09-03,0.99999953,0.00000047,0.00000000
2024-09-04,0.99999960,0.00000040,0.00000000
2024-09-05,0.99999949,0.00000051,0.00000000
2024-09-06,0.99999945,0.00000055,0.00000000
2024-09-09,0.99999966,0.00000034,0.00000000
2024-09-10,0.99999968,0.00000032,0.00000000
2024-09-11,0.99999972,0.00000028,0.00000000
2024-09-12,0.99999964,0.00000036,0.00000000
2024-09-13,0.99999954,0.00000046,0.00000000
2024-09-16,0.99999973,0.00000027,0.00000000
2024-09-17,0.99999971,0.00000029,0.00000000
2024-09-18,0.99999980,0.00000020,0.00000000
2024-09-19,0.99999977,0.00000023,0.00000000
2024-09-20,0.99999980,0.00000020,0.00000000
2024-09-23,0.99999984,0.00000016,0.00000000
2024-09-24,0.99999984,0.00000016,0.00000000
2024-09-25,0.99999984,0.00000016,0.00000000
2024-09-26,0.99999986,0.00000014,0.00000000
2024-09-27,0.99999985,0.00000015,0.00000000
2024-09-30,0.99999980,0.00000020,0.00000000
2024-10-01,0.99999984,0.00000016,0.00000000
2024-10-02,0.99999986,0.00000014,0.00000000
2024-10-03,0.99999984,0.00000016,0.00000000
2024-10-04,0.99999971,0.00000029,0.00000000
2024-10-07,0.99999982,0.00000018,0.00000000
2024-10-08,0.99999981,0.00000019,0.00000000
2024-10-09,0.99999979,0.00000021,0.00000000
2024-10-10,0.99999977,0.00000023,0.00000000
2024-10-11,0.99999970,0.00000030,0.00000000
2024-10-14,0.99999982,0.00000018,0.00000000
2024-10-15,0.99999984,0.00000016,0.00000000
2024-10-16,0.99999983,0.00000017,0.00000000
2024-10-17,0.99999983,0.00000017,0.00000000
2024-10-18,0.99999981,0.00000019,0.00000000
2024-10-21,0.99999984,0.00000016,0.00000000
2024-10-22,0.99999988,0.00000012,0.00000000
2024-10-23,0.99999988,0.00000012,0.00000000
2024-10-24,0.99999990,0.00000010,0.00000000
2024-10-25,0.99999987,0.00000013,0.00000000
2024-10-28,0.99999989,0.00000011,0.00000000
2024-10-29,0.99999982,0.00000018,0.00000000
2024-10-30,0.99999978,0.00000022,0.00000000
2024-10-31,0.99999928,0.00000072,0.00000000
2024-11-01,0.99999855,0.00000145,0.00000000
2024-11-04,0.99999891,0.00000109,0.00000000
2024-11-05,0.99999893,0.00000107,0.00000000
2024-11-06,0.99999593,0.00000407,0.00000000
2024-11-07,0.99999927,0.00000073,0.00000000
2024-11-08,0.99999926,0.00000074,0.00000000
2024-11-11,0.99999949,0.00000051,0.00000000
2024-11-12,0.99999914,0.00000086,0.00000000
2024-11-13,0.99999802,0.00000198,0.00000000
2024-11-14,0.99999951,0.00000049,0.00000000
2024-11-15,0.99999946,0.00000054,0.00000000
2024-11-18,0.99999922,0.00000078,0.00000000
2024-11-19,0.99999910,0.00000090,0.00000000
2024-11-20,0.99999841,0.00000159,0.00000000
2024-11-21,0.99999925,0.00000075,0.00000000
2024-11-22,0.99999915,0.00000085,0.00000000
2024-11-25,0.99999917,0.00000083,0.00000000
2024-11-26,0.99999955,0.00000045,0.00000000
2024-11-27,0.99999931,0.00000069,0.00000000
2024-11-28,0.99999951,0.00000049,0.00000000
2024-11-29,0.99999964,0.00000036,0.00000000
2024-12-02,0.99999961,0.00000039,0.00000000
2024-12-03,0.99999967,0.00000033,0.00000000
2024-12-04,0.99999977,0.00000023,0.00000000
2024-12-05,0.99999969,0.00000031,0.00000000
2024-12-06,0.99999982,0.00000018,0.00000000
2024-12-09,0.99999982,0.00000018,0.00000000
2024-12-10,0.99999982,0.00000018,0.00000000
2024-12-11,0.99999986,0.00000014,0.00000000
2024-12-12,0.99999980,0.00000020,0.00000000
2024-12-13,0.99999982,0.00000018,0.00000000
2024-12-16,0.99999979,0.00000021,0.00000000
2024-12-17,0.99999981,0.00000019,0.00000000
2024-12-18,0.99999983,0.00000017,0.00000000
2024-12-19,0.99999969,0.00000031,0.00000000
2024-12-20,0.99999963,0.00000037,0.00000000
2024-12-23,0.99999944,0.00000056,0.00000000
2024-12-24,0.99999945,0.00000055,0.00000000
2024-12-25,0.99999944,0.00000056,0.00000000
2024-12-26,0.99999942,0.00000058,0.00000000
2024-12-27,0.99999934,0.00000066,0.00000000
2024-12-30,0.99999951,0.00000049,0.00000000
2024-12-31,0.99999945,0.00000055,0.00000000
2025-01-01,0.99999944,0.00000056,0.00000000
2025-01-02,0.99999942,0.00000058,0.00000000
2025-01-03,0.99999943,0.00000057,0.00000000
2025-01-06,0.99999929,0.00000071,0.00000000
2025-01-07,0.99999875,0.00000125,0.00000000
2025-01-08,0.99999935,0.00000065,0.00000000
2025-01-09,0.99999933,0.00000067,0.00000000
2025-01-10,0.99999919,0.00000081,0.00000000
2025-01-13,0.99999767,0.00000233,0.00000000
2025-01-14,0.99999730,0.00000270,0.00000000
2025-01-15,0.99999830,0.00000170,0.00000000
2025-01-16,0.99999794,0.00000206,0.00000000
2025-01-17,0.99999809,0.00000191,0.00000000
2025-01-20,0.99999863,0.00000137,0.00000000
2025-01-21,0.99999900,0.00000100,0.00000000
2025-01-22,0.99999882,0.00000118,0.00000000
2025-01-23,0.99999922,0.00000078,0.00000000
2025-01-24,0.99999938,0.00000062,0.00000000
2025-01-27,0.99999946,0.00000054,0.00000000
2025-01-28,0.99999906,0.00000094,0.00000000
2025-01-29,0.99999902,0.00000098,0.00000000
2025-01-30,0.99999938,0.00000062,0.00000000
2025-01-31,0.99999895,0.00000105,0.00000000
2025-02-03,0.99999851,0.00000149,0.00000000
2025-02-04,0.99999908,0.00000092,0.00000000
2025-02-05,0.99999898,0.00000102,0.00000000
2025-02-06,0.99999850,0.00000150,0.00000000
2025-02-07,0.99999945,0.00000055,0.00000000
2025-02-10,0.99999910,0.00000090,0.00000000
2025-02-11,0.99999953,0.00000047,0.00000000
2025-02-12,0.99999950,0.00000050,0.00000000
2025-02-13,0.99999931,0.00000069,0.00000000
2025-02-14,0.99999942,0.00000058,0.00000000
2025-02-17,0.99999938,0.00000062,0.00000000
2025-02-18,0.99999931,0.00000069,0.00000000
2025-02-19,0.99999951,0.00000049,0.00000000
2025-02-20,0.99999948,0.00000052,0.00000000
2025-02-21,0.99999958,0.00000042,0.00000000
2025-02-24,0.99999963,0.00000037,0.00000000
2025-02-25,0.99999943,0.00000057,0.00000000
2025-02-26,0.99999963,0.00000037,0.00000000
2025-02-27,0.99999969,0.00000031,0.00000000
2025-02-28,0.99999956,0.00000044,0.00000000
2025-03-03,0.99999961,0.00000039,0.00000000
2025-03-04,0.99999928,0.00000072,0.00000000
2025-03-05,0.99999913,0.00000087,0.00000000
2025-03-06,0.99999944,0.00000056,0.00000000
2025-03-07,0.99999929,0.00000071,0.00000000
2025-03-10,0.99999942,0.00000058,0.00000000
2025-03-11,0.99999911,0.00000089,0.00000000
2025-03-12,0.99999945,0.00000055,0.00000000
2025-03-13,0.99999945,0.00000055,0.00000000
2025-03-14,0.99999937,0.00000063,0.00000000
2025-03-17,0.99999947,0.00000053,0.00000000
2025-03-18,0.99999948,0.00000052,0.00000000
2025-03-19,0.99999947,0.00000053,0.00000000
2025-03-20,0.99999975,0.00000025,0.00000000
2025-03-21,0.99999973,0.00000027,0.00000000
2025-03-24,0.99999977,0.00000023,0.00000000
2025-03-25,0.99999977,0.00000023,0.00000000
2025-03-26,0.99999976,0.00000024,0.00000000
2025-03-27,0.99999982,0.00000018,0.00000000
2025-03-28,0.99999985,0.00000015,0.00000000
2025-03-31,0.99999984,0.00000016,0.00000000
2025-04-01,0.99999981,0.00000019,0.00000000
2025-04-02,0.99999744,0.00000256,0.00000000
2025-04-03,0.99979830,0.00020170,0.00000000
2025-04-04,0.98042642,0.01957355,0.00000003
2025-04-07,0.17757868,0.82242132,0.00000000
2025-04-08,0.01202137,0.98797863,0.00000000
2025-04-09,0.00046189,0.99953811,0.00000000
2025-04-10,0.00000000,1.00000000,0.00000000
2025-04-11,0.00000000,1.00000000,0.00000000
2025-04-14,0.00000000,1.00000000,0.00000000
2025-04-15,0.00000000,1.00000000,0.00000000
2025-04-16,0.00000000,1.00000000,0.00000000
2025-04-17,0.00000000,1.00000000,0.00000000
2025-04-18,0.00000001,0.99999999,0.00000000
2025-04-21,0.00000002,0.99999998,0.00000000
2025-04-22,0.00000001,0.99999999,0.00000000
2025-04-23,0.00000004,0.99999996,0.00000000
2025-04-24,0.00000006,0.99999994,0.00000000
2025-04-25,0.00000021,0.99999979,0.00000000
2025-04-28,0.00001010,0.99998990,0.00000000
2025-04-29,0.00076682,0.99923318,0.00000000
2025-04-30,0.00863976,0.99136024,0.00000000
2025-05-01,0.06064595,0.93935405,0.00000000
2025-05-02,0.21563323,0.78436677,0.00000000
2025-05-05,0.42029209,0.57970791,0.00000000
2025-05-06,0.69454779,0.30545221,0.00000000
2025-05-07,0.88439534,0.11560466,0.00000000
2025-05-08,0.96429952,0.03570048,0.00000000
2025-05-09,0.99364469,0.00635531,0.00000000
2025-05-12,0.99884746,0.00115254,0.00000000
2025-05-13,0.99988584,0.00011416,0.00000000
2025-05-14,0.99998707,0.00001293,0.00000000
2025-05-15,0.99999830,0.00000170,0.00000000
2025-05-16,0.99999864,0.00000136,0.00000000
2025-05-19,0.99999935,0.00000065,0.00000000
2025-05-20,0.99999947,0.00000053,0.00000000
2025-05-21,0.99999932,0.00000068,0.00000000
2025-05-22,0.99999908,0.00000092,0.00000000
2025-05-23,0.99999932,0.00000068,0.00000000
